_id_,comp_externo1,comp_externo2,comp_externo3,comp_externo4
60925,173.9130435,14.90950876,129,-230
69525,610.7246377,60.52858374,87,-230
36598,294.2028986,12.06549842,110,-230
86863,188.4057971,18.67279517,75,-230
47446,82.60869565,8.187302499,79,-230
21282,173.9130435,121,-230,
25270,136.6666667,13.54495835,52,-230
19951,100.8695652,9.997127262,51,-230
79847,605.7971014,60.04021833,92,-230
21376,144.9275362,14.3636886,118,-230
44673,217.3913043,21.54553289,107,-230
64940,124.2782609,9.70985349,51,-230
74330,208.6956522,20.68371158,117,-230
89261,297.1014493,29.44556162,120,-230
50305,724.6376812,71.81844298,111,-230
87841,2775.362319,275.0646366,129,-230
29711,542.8985507,53.80637748,95,-230
55819,-609,9999999770,,
61590,34.7826087,-608,9999999770,
72201,57.97101449,132,-230,
91672,1449.275362,143.636886,115,-230
38366,115.9536232,11.49209997,88,-230
97243,57.97101449,4.883654122,75,-230
84029,139.1304348,10.28440103,72,-230
27574,10.14492754,105,-230,
18473,144.9275362,14.3636886,127,-230
56159,169.5652174,47,-229,
35464,207.2463768,20.54007469,43,-230
94293,345.7971014,14.3636886,117,-230
2508,17.39130435,1.723642631,-608,-229
25735,107.2463768,9.250215455,84,-230
37672,756.8115942,75.00718184,118,-230
34244,11.5942029,1.149095088,75,-229
91999,202.8985507,20.10916403,127,-230
84455,1939.710145,192.2436082,101,-230
83620,173.9130435,17.23642631,122,-230
42862,40,3.964378052,35,-230
51643,182.6086957,18.09824763,95,-230
90109,23.1884058,105,-230,
82502,963.7681159,95.51852916,119,-230
52847,223.1884058,22.12008044,44,-230
71630,978.2608696,96.95489802,125,-230
29329,84.05797101,8.330939385,117,-230
20232,108.6956522,10.77276645,129,-230
41943,236.5217391,23.44153979,129,-230
46454,422.0289855,6.463659868,77,-230
33145,336.2318841,5.745475438,129,-230
45755,434.7826087,10.91640333,55,-230
22759,428.9855072,6.894570526,108,-230
42063,298.5507246,29.58919851,122,-230
7942,869.5652174,86.18213157,104,-230
57094,237.6811594,23.5564493,70,-230
86745,405.7971014,40.21832807,138,-230
77384,362.3188406,35.90922149,121,-230
49822,304.3478261,30.16374605,125,-230
78625,-609,9999999770,,
57199,197.1014493,19.53461649,118,-230
93338,34.7826087,103,-230,
58071,724.6376812,71.81844298,120,-230
42823,289.8550725,110,-230,
84767,119.7101449,11.86440678,95,-230
66232,52.17391304,5.142200517,89,-230
51277,347.826087,129,-230,
80433,77.97101449,7.382935938,84,-230
27904,94.20289855,9.336397587,129,-230
36359,463.7681159,45.9638035,115,-230
66706,537.6811594,53.28928469,125,-230
61410,466.6666667,46.25107728,116,-230
50681,342.0289855,23.26917552,115,-230
94825,246.3768116,1.723642631,83,-230
94650,93.62318841,99,-230,
29827,101.4492754,10.05458202,65,-230
51570,698.5507246,69.23297903,56,-230
69557,498.5507246,29.01465096,73,-230
7423,134.4927536,13.32950302,77,-229
19250,759.4202899,54.00746912,110,-230
71000,1255.072464,124.3895432,122,-230
50372,408.6956522,40.50560184,109,-230
14717,116.2318841,11.51967825,60,-229
86976,198.5797101,19.68112611,123,-230
50584,258.2608696,8.905486929,87,-230
87717,104.3478261,10.34185579,127,-230
41742,91.5942029,5.889112324,134,-230
48118,342.0289855,33.89830508,59,-229
4222,144.9246377,14.36340132,89,-230
18438,133.3333333,13.21459351,119,-230
50275,156.5217391,15.51278368,117,-230
97949,347.826087,34.47285263,80,-229
27161,118.8405797,11.77822465,63,-229
57215,579.7101449,57.45475438,87,-230
66942,724.6376812,71.81844298,62,-230
95061,226.0869565,22.40735421,82,-230
98068,2898.550725,27.86555587,97,-230
68673,2.895652174,132,-229,
40694,144.9275362,14.3636886,108,-230
60842,615.3623188,21.54553289,109,-230
51304,57.97101449,3.734559035,122,-230
92790,579.7101449,57.45475438,37,-230
36928,411.0144928,40.73542086,114,-230
27695,181.1594203,17.95461074,53,-230
68961,40.57971014,4.021832807,111,-230
15696,-609,9999999770,,
13565,289.8550725,28.72737719,123,-230
74396,-609,9999999770,,
66856,195.6521739,19.3909796,110,-230
49645,111.5942029,11.06004022,77,-229
32676,573.9130435,14.3636886,124,-230
28954,246.3768116,24.41827061,75,-230
44693,168.115942,132,-230,
62954,84.05797101,8.330939385,127,-230
96242,185.7971014,18.41424878,108,-230
89881,915.942029,90.77851192,103,-230
77211,144.9275362,14.3636886,119,-230
12353,289.8550725,28.72737719,43,-230
46875,773.9130435,76.7020971,31,-230
90537,255.0724638,1.982189026,129,-230
47016,308.6956522,30.59465671,125,-230
77879,479.7101449,47.54380925,109,-230
81536,486.9565217,48.26199368,116,-230
89933,921.7391304,91.35305947,118,-230
56086,231.884058,16.08733123,104,-230
1035,231.884058,22.98190175,78,-230
10571,136.7536232,12.98477449,61,-230
53289,256.5217391,25.42372881,3,-230
57808,57.97101449,5.745475438,86,-229
34191,565.2173913,56.01838552,99,-230
9777,50.14492754,87,-230,
97811,57.97101449,5.745475438,137,-230
26574,26.37681159,2.614191324,113,-230
90331,948.9855072,94.05343292,122,-230
13633,742.0289855,2.872737719,69,-230
51460,407.826087,40.41941971,116,-230
13994,-609,9999999770,,
41398,34.7826087,2.585463947,88,-229
1509,144.9275362,14.3636886,85,-230
64212,138.2608696,13.70295892,61,-230
23131,179.4202899,17.78224648,127,-230
20167,314.2028986,31.14047687,128,-230
37750,65.2173913,6.463659868,102,-230
40275,214.4927536,21.25825912,108,-230
75745,957.9710145,94.94398161,127,-230
8124,140.5797101,13.93277794,113,-230
53671,1389.275362,137.6903189,35,-230
21610,76.8115942,1.867279517,110,-230
14476,86.95652174,8.083883941,57,-230
57514,-609,9999999770,,
35557,193.4782609,19.17552427,90,-230
63553,3.826086957,85,-230,
83387,724.6376812,71.81844298,128,-230
65193,104.057971,92,-230,
52219,273.9130435,27.14737144,75,-230
17974,527.826087,52.31255386,103,-230
73853,2028.985507,30.16374605,94,-230
85213,1180,116.9491525,126,-230
66316,262.7536232,104,-230,
12357,144.9275362,14.3636886,44,-229
46981,434.7826087,34.94685435,119,-230
31984,1231.884058,122.0913531,104,-230
52763,144.9246377,14.36340132,77,-229
57100,736.2318841,72.96753806,112,-230
570,559.4202899,54.29474289,108,-230
18288,62.31884058,6.176386096,-26,-229
82894,1909.855072,189.2846883,125,-230
79550,138.2608696,9.336397587,124,-230
22678,801.1594203,79.40247055,30,-230
48081,521.7391304,51.70927894,122,-230
57965,9.275362319,82,-230,
60122,52.17391304,5.170927894,3,-230
79922,115.5362319,11.45073255,47,-230
87037,982.6086957,97.38580868,99,-230
47379,1212.753623,120.1953462,105,-230
69487,-609,9999999770,,
7786,-609,9999999770,,
76722,879.7101449,23.5564493,121,-230
89601,724.6376812,40.9365125,134,-230
22924,205.7971014,20.39643781,119,-230
90554,1107.826087,109.7960356,121,-230
14809,507.2463768,50.27291008,113,-230
44535,260.8695652,11.49095088,127,-230
35693,127.5362319,12.64004596,94,-230
55548,366.3768116,36.31140477,132,-230
28995,28.98550725,2.872737719,131,-230
76633,14.49275362,1.43636886,103,-230
7266,228.9855072,16.40907785,81,-230
20975,144.9275362,14.3636886,117,-230
67937,336.2318841,33.32375754,20,-229
24127,254.2028986,3.43866705,112,-230
13195,346.6666667,26.0700948,92,-230
26584,434.7826087,16.94915254,126,-230
2802,217.3913043,10.91640333,105,-230
36446,562.6202899,20.10916403,115,-230
49867,434.7826087,19.70698075,121,-230
33370,156.5217391,15.51278368,68,-230
3662,260.8695652,25.85463947,113,-230
2894,144.057971,14.27750646,121,-230
96997,117.3913043,8.187302499,68,-230
80153,365.2173913,33.86383223,85,-230
34811,46.95652174,3.447285263,79,-229
71506,246.5217391,24.4326343,81,-230
85106,727.5362319,72.10571675,128,-230
40048,359.4202899,35.62194772,106,-230
17085,486.9565217,42.51651824,90,-230
48266,127.5362319,12.64004596,65,-230
29091,78.25797101,-608,-230,
66225,724.6376812,71.81844298,21,-230
24705,110.1449275,10.91640333,127,-230
20638,43.55652174,4.31686297,54,-230
34113,92.75362319,9.192760701,79,-230
72514,353.6231884,13.21459351,72,-230
8718,15.65217391,1.551278368,104,-230
22123,159.4202899,15.80005745,73,-230
13707,71.01449275,7.038207412,122,-230
67304,426.0869565,42.22924447,115,-230
14015,76.8115942,5.601838552,113,-230
45212,362.3188406,103,-230,
52581,971.4202899,96.27693192,131,-230
40247,797.1014493,79.00028727,54,-229
6834,342.0289855,33.89830508,125,-230
36808,252.173913,24.99281816,102,-230
92749,1887.246377,187.0439529,128,-230
53112,539.1304348,53.43292157,129,-230
81085,121.7391304,0.861821316,117,-230
9131,724.6376812,42.22924447,96,-230
98997,33.33333333,3.303648377,117,-230
67011,652.173913,64.63659868,124,-230
37206,217.3913043,10.68658431,104,-230
39724,188.4057971,7.928756105,68,-230
3482,188.115942,18.6440678,105,-230
27180,23.91304348,128,-230,
35904,28.9826087,2.729100833,107,-230
95382,1083.188406,107.3542086,128,-230
9595,157.9710145,75,-230,
19806,14.49275362,92,-230,
94667,363.4782609,36.024131,119,-230
75240,86.95652174,8.618213157,107,-230
8835,57.97101449,81,-229,
1419,144.9275362,82,-230,
24626,0.005797101,92,-230,
44707,604.3478261,59.89658144,129,-230
97786,292.7536232,29.01465096,131,-230
11116,739.1304348,66.64751508,121,-230
76682,594.057971,58.87675955,-7,-230
38840,547.826087,25.39500144,122,-230
11178,158.8405797,15.7426027,48,-229
39720,15.07246377,1.493823614,101,-230
35377,637.6811594,49.41108877,123,-230
4473,179.7101449,17.81097386,65,-230
87687,626.0869565,8.453030738,126,-230
33095,942.0289855,93.36397587,110,-230
64703,1434.782609,142.2005171,-2,-230
51550,44.92753623,4.452743465,55,-230
56140,82.60869565,8.187302499,24,-229
8645,101.4492754,10.05458202,107,-230
60406,579.7101449,41.65469693,79,-229
7877,173.9130435,17.23642631,-34,-229
93584,521.7391304,51.70927894,128,-230
35057,165.2173913,16.374605,110,-230
98166,878.2608696,87.04395289,90,-230
63542,469.5652174,46.53835105,79,-230
10948,293.6231884,29.10083309,55,-230
28764,29.85507246,2.958919851,126,-230
54940,434.7826087,18.3855214,127,-230
55634,489.2753623,48.4918127,73,-230
73908,223.1884058,22.12008044,90,-230
93288,43.1884058,3.217466245,114,-230
95529,1003.478261,67.07842574,88,-230
60272,1188.985507,117.8397012,128,-230
2170,228.9855072,14.3636886,112,-230
58648,115.942029,11.49095088,47,-230
29648,205.7971014,20.39643781,88,-230
31661,181.1594203,17.95461074,113,-230
42116,28.69565217,2.844010342,55,-230
87653,36.8115942,129,-230,
90213,210.6376812,20.876185,112,-230
75154,260.5797101,25.82591209,117,-230
10227,350.7246377,34.7601264,127,-230
94690,1202.666667,119.1956334,132,-230
87801,341.4492754,33.84085033,122,-230
97516,135.942029,13.4731399,120,-230
95296,2223.188406,220.3389831,129,-230
58168,275.3623188,27.29100833,117,-230
60288,292.7536232,29.01465096,127,-230
98263,994.8115942,91.52427463,112,-230
2877,478.2608696,47.40017236,100,-230
67148,201.9130435,20.01149095,-20,-230
56137,733.3333333,72.68026429,97,-230
18386,168.115942,14.3636886,127,-230
58914,190.5507246,13.21459351,128,-230
60902,255.0724638,25.28009193,125,-230
51018,1504.637681,149.123815,118,-230
34401,144.9275362,14.3636886,76,-230
95435,150.7246377,132,-230,
97688,524.6376812,51.99655271,130,-230
13152,318.8405797,5.745475438,104,-230
89860,588.4057971,14.99569089,132,-230
17419,4.869565217,131,-229,
3812,475.3623188,47.11289859,58,-230
34495,869.5652174,86.18213157,-27,-230
29345,554.4927536,54.95547257,93,-230
10382,28.98550725,96,-230,
38635,579.7101449,40.64923872,128,-230
83056,133.3333333,13.21459351,128,-230
25751,123,-230,,
39698,172.4637681,17.09278943,60,-229
41793,337.6811594,33.46739443,88,-230
22705,57.97101449,5.745475438,116,-230
97833,-609,9999999770,,
28011,179.7101449,17.81097386,113,-230
76654,52.17391304,5.170927894,104,-229
59054,720.2898551,71.38753232,119,-230
43599,1477.602899,21.54553289,76,-230
95873,289.5652174,28.69864981,90,-230
37356,407.826087,40.41941971,131,-230
13185,124.6376812,58,-230,
22936,127.5362319,12.64004596,125,-230
32874,869.5652174,86.18213157,122,-230
69882,368.115942,8.043665613,-20,-229
61202,165.2173913,16.374605,114,-230
51657,89.85507246,132,-230,
20812,139.1304348,13.78914105,100,-230
82039,443.4782609,43.9528871,54,-230
3501,-609,9999999770,,
55780,397.1014493,39.35650675,117,-230
40131,318.8405797,15.80005745,132,-230
14138,301.4492754,29.87647228,64,-230
41799,350.1449275,11.49095088,99,-230
16020,130.4347826,12.92731974,78,-230
76993,2388.985507,236.7710428,121,-230
44389,124.6376812,-608,-230,
54461,724.6376812,22.69462798,99,-230
44938,100,6.446423442,27,-230
30853,144.9275362,5.027291008,78,-229
8839,324.6376812,32.17466245,66,-230
20782,866.6666667,85.8948578,131,-230
13897,278.1391304,130,-230,
9010,153.6231884,15.22550991,117,-230
3974,324.6376812,14.3636886,122,-230
87063,417.3913043,28.72737719,131,-230
8872,11.5942029,-608,9999999770,
87298,86.95652174,8.618213157,111,-229
16049,299.7101449,29.70410801,83,-230
87013,142.0289855,14.07641482,84,-230
61660,70.89855072,7.026716461,80,-230
2850,95.65217391,128,-230,
37243,1449.275362,143.636886,126,-230
47853,44.14492754,-608,-229,
91606,357.9710145,35.47831083,131,-230
97602,579.7101449,57.45475438,124,-230
30158,1334.492754,132.2608446,102,-230
65576,501.4492754,49.69836254,60,-230
42184,182.6086957,14.3636886,100,-230
4057,86.95652174,8.618213157,58,-229
32169,357.9710145,35.47831083,125,-230
51279,146.9565217,6.348750359,119,-230
87134,47.82608696,4.740017236,-12,-230
59780,359.1304348,35.59322034,126,-230
21408,142.3188406,0.861821316,70,-229
26507,144.9275362,14.3636886,54,-230
9683,86.95652174,1.166331514,96,-230
13689,289.8550725,119,-230,
62429,213.0434783,21.11462223,131,-230
62158,394.2028986,39.06923298,115,-230
83792,714.8782609,31.8586613,76,-230
36034,168.115942,16.66187877,110,-230
50922,868.9855072,86.12467682,94,-230
31247,5.797101449,54,-229,
62513,189.8550725,17.09278943,132,-230
95729,238.7101449,23.65843149,124,-230
181,144.9275362,83,-230,
80492,579.7101449,57.45475438,128,-230
68551,57.97101449,5.745475438,116,-230
74110,933.3333333,92.50215455,97,-230
41784,2.895652174,-608,9999999770,
58198,65.2173913,6.463659868,104,-230
61441,66.08695652,6.549841999,120,-230
40621,197.1014493,19.53461649,120,-230
25557,182.6086957,18.09824763,95,-230
68744,169.8550725,16.83424303,117,-230
10665,365.2173913,36.19649526,116,-230
2842,724.6376812,71.81844298,76,-230
57010,605.7971014,60.04021833,132,-230
7179,648.6956522,64.29187015,127,-230
96604,156.5217391,15.51278368,120,-230
76534,434.7826087,43.09106579,129,-230
8788,311.5942029,30.88193048,124,-230
12925,57.97101449,3.016374605,71,-230
39270,434.7826087,10.05458202,93,-230
65245,628.9855072,57.45475438,110,-230
90698,304.3478261,30.16374605,129,-230
58376,805.2173913,79.80465384,125,-230
73008,1449.275362,143.636886,126,-230
59551,310.4347826,12.86986498,99,-230
90936,474.2637681,47.00402183,102,-230
42659,8.695652174,0.861821316,117,-229
74807,153.6231884,15.22550991,117,-230
14687,130.4347826,12.92731974,-31,-230
50932,289.8550725,28.72737719,57,-230
29661,599.4202899,59.40821603,128,-230
50231,170.4347826,16.89169779,120,-230
11841,144.9275362,2.843723068,84,-230
29756,657.9710145,65.21114622,90,-230
10247,108.115942,83,-230,
34163,190.7246377,75,-230,
35509,321.7391304,10.08330939,112,-230
241,443.4782609,43.9528871,116,-230
31564,197.1014493,19.53461649,106,-230
33852,217.3913043,21.54553289,143,-230
27508,101.4492754,10.05458202,35,-230
95159,867.826087,86.00976731,125,-230
77611,86.95652174,8.618213157,55,-230
37892,201.1594203,19.93679977,110,-230
34162,107.742029,8.618213157,71,-229
28830,653.3333333,57.45475438,101,-230
2686,730.4347826,72.39299052,54,-230
94016,10.63768116,77,-230,
93776,611.884058,18.96006895,131,-230
55701,-609,9999999770,,
14181,179.7101449,17.81097386,92,-230
24724,502.3188406,49.78454467,71,-230
81567,43.47826087,3.188738868,107,-230
98051,281.1594203,27.86555587,128,-230
71448,226.0869565,22.40735421,129,-230
9384,310.1449275,30.73829359,95,-230
85338,509.5652174,50.5027291,46,-230
24172,178.2608696,17.52370009,96,-230
8679,319.1304348,31.62884229,120,-230
42962,430.7246377,8.043665613,71,-230
43117,40,2.441827061,111,-230
3548,1525.805797,70.09480034,108,-230
13484,156.5217391,15.51278368,132,-230
38932,121,-230,,
85575,1339.130435,132.7204826,127,-230
72907,353.6231884,35.04740017,25,-230
23804,37.39130435,3.705831658,93,-230
16566,660.8695652,65.49841999,-38,-230
42872,307.2463768,30.45101982,124,-230
53763,200,19.82189026,121,-230
47425,571.0144928,28.72737719,113,-230
29205,78.84057971,2.35564493,37,-229
52351,176.8115942,17.52370009,55,-229
48685,57.97101449,5.745475438,93,-230
83882,208.6956522,13.77190463,128,-230
67904,482.3188406,47.80235564,60,-230
35095,256.5217391,25.42372881,92,-230
61963,31.5942029,3.131284114,99,-230
65356,3478.26087,39.93105429,119,-230
55621,326.9565217,32.40448147,131,-230
87340,455.0724638,25.42372881,128,-230
49226,70,-230,,
55892,434.7826087,36.71358805,-43,-230
67541,222.3188406,22.03389831,92,-230
20848,120.2898551,10.62912956,74,-230
21197,593.3333333,58.80494111,56,-230
96718,186.6666667,3.131284114,131,-230
50345,217.3913043,21.54553289,67,-230
16604,-609,9999999770,,
51503,197.1014493,19.53461649,128,-230
84270,144.9275362,14.3636886,131,-230
52336,-609,9999999770,,
66633,289.857971,28.72766446,74,-230
90224,434.7826087,43.09106579,128,-230
89705,449.2753623,44.52743465,99,-230
43185,929.2753623,92.09997127,-2,-229
22586,165.2173913,5.745475438,75,-230
63930,1449.275362,18.52915829,92,-230
51979,136.2318841,13.50186728,87,-230
24403,737.9710145,73.13990233,74,-229
24426,217.3913043,21.54553289,109,-230
65298,130.4347826,12.92731974,99,-230
28856,182.6086957,6.176386096,111,-230
86684,78.55072464,7.785119219,96,-230
71466,301.4492754,29.87647228,104,-230
81083,440.4347826,43.65124964,-24,-230
67721,226.0869565,22.40735421,113,-230
52665,194.2028986,19.24734272,99,-230
95131,2898.550725,287.2737719,125,-230
68707,75.36231884,7.46911807,60,-230
98500,347.826087,34.47285263,69,-230
1342,330.4347826,32.74921,121,-230
59508,69.56521739,6.894570526,92,-230
33307,360.8695652,35.7655846,75,-230
92342,214.4927536,21.25825912,102,-230
40664,271.0144928,26.86009767,94,-230
5684,57.97101449,5.745475438,115,-230
27063,329.8550725,32.69175524,91,-230
38127,101.4492754,10.05458202,114,-230
87120,347.826087,34.47285263,111,-230
19582,110,-230,,
8528,579.7101449,11.49095088,106,-230
39282,17.39130435,89,-230,
82855,276.5217391,27.40591784,128,-230
86300,136.9565217,13.57368572,127,-230
57940,208.6956522,8.747486354,106,-230
26680,173.9130435,17.23642631,74,-230
12459,143.7681159,14.24877909,109,-230
67634,185.5072464,18.3855214,125,-230
13262,568.115942,56.30565929,100,-230
90275,1469.565217,145.6478024,126,-230
38992,107.4173913,8.187302499,119,-230
54404,18.84057971,1.867279517,137,-230
21228,515.942029,51.1347314,4,-230
61751,289.8550725,28.72737719,59,-230
25900,89.85507246,4.995690893,119,-230
32776,64.14492754,3.527721919,110,-230
54035,300,29.73283539,131,-230
38862,144.9275362,14.3636886,85,-230
9390,768.115942,2.872737719,59,-230
59855,195.6521739,19.3909796,116,-230
98626,463.1014493,45.89773054,107,-230
52993,1214.492754,120.3677104,92,-230
28890,1111.594203,110.1694915,132,-230
13444,78.26086957,7.756391841,100,-230
57261,17.39130435,1.723642631,-608,-229
31068,295.6521739,2.441827061,60,-230
26727,434.7826087,106,-230,
88214,255.0724638,10.65785694,106,-230
43135,158.2608696,15.68514795,93,-230
88104,195.6521739,93,-230,
56773,1739.130435,14.65096237,53,-230
41406,1014.492754,100.5458202,119,-230
23945,443.4782609,43.9528871,46,-230
3539,351.0144928,34.78885378,88,-230
64375,947.5362319,93.90979604,128,-230
8988,286.9565217,28.44010342,64,-230
33839,126.3913043,12.52657282,102,-230
61856,310.7246377,30.79574835,113,-230
77486,71.88405797,7.124389543,84,-230
75528,184.057971,13.21459351,117,-230
34155,290.4347826,28.78483194,107,-230
53586,-609,9999999770,,
10285,89.85507246,3.792013789,74,-230
6283,-609,9999999770,,
58333,253.6231884,25.13645504,129,-230
93870,188.4057971,18.67279517,80,-230
57471,707.2463768,70.09480034,114,-230
73265,520.6,8.618213157,85,-230
72913,652.173913,64.63659868,125,-230
36528,-609,9999999770,,
90642,260.8695652,85,-230,
20203,869.5652174,2.585463947,85,-230
3558,221.7391304,21.97644355,84,-230
90164,350.7246377,34.7601264,70,-230
70212,231.884058,22.98190175,129,-230
81886,724.6376812,57.45475438,123,-230
88242,335.942029,33.29503016,76,-230
48383,360.4637681,35.72536627,105,-230
82143,943.4782609,93.50761275,82,-230
26943,28.98550725,2.872737719,57,-229
30996,-609,9999999770,,
30941,-609,9999999770,,
70499,753.6231884,74.6911807,119,-230
36993,97.10144928,9.623671359,28,-230
68667,281.1594203,27.86555587,129,-230
54455,57.97101449,82,-230,
49578,14.49275362,81,-230,
45618,394.2028986,29.02614191,128,-230
42222,412.173913,40.85033036,91,-230
29750,81.15942029,-608,9999999770,
96684,753.6231884,74.6911807,113,-230
90872,67.53623188,6.693478885,112,-230
20272,893.6231884,88.56650388,132,-230
84686,233.0434783,23.09681126,100,-230
56515,208.6956522,6.262568228,125,-230
3919,195.6521739,19.3909796,55,-230
78987,289.8550725,28.72737719,58,-230
73693,23.1884058,2.298190175,113,-230
37615,450.4347826,44.64234415,124,-230
41059,144.9246377,14.36340132,90,-230
83946,724.6376812,21.40189601,117,-230
81373,217.3913043,21.54553289,83,-230
63534,769.5652174,76.27118644,132,-230
46564,217.3913043,21.54553289,49,-230
60996,655.3623188,64.95259983,-37,-230
64223,11.59130435,1.148807814,100,-230
55485,266.6666667,26.42918702,80,-230
82077,393.6231884,39.01177822,124,-230
64220,86.95652174,-18,-229,
18261,434.7826087,43.09106579,105,-230
13236,320.2898551,15.16805516,71,-230
45817,781.1594203,55.75983913,119,-230
87980,116,-230,,
98265,63.47826087,6.291295605,98,-230
98566,86.95652174,8.043665613,106,-230
89449,191.3043478,18.96006895,131,-230
67963,423.1884058,41.9419707,78,-230
24072,269.5652174,26.71646079,107,-230
28550,161.0434783,15.96093077,129,-230
111,111.5942029,5.458201666,125,-230
66006,78.26086957,7.756391841,39,-230
24540,315.942029,31.31284114,83,-230
9054,679.1304348,67.30824476,88,-230
80924,579.7101449,57.45475438,83,-230
9125,602.8985507,59.75294456,131,-230
52878,1159.42029,35.90922149,78,-229
18651,228.9507246,22.6911807,103,-230
40747,660.8695652,14.3636886,80,-230
8389,705.2173913,69.8937087,102,-230
17277,144.9275362,14.3636886,53,-230
82663,234.4927536,114,-230,
35131,181.1594203,17.95461074,68,-230
28282,536.2318841,39.90232692,117,-230
69598,2500,84.17121517,130,-230
52503,547.826087,28.72737719,127,-230
66752,552.4637681,54.75438093,114,-230
46991,517.3913043,51.27836828,77,-229
65888,386.9565217,38.35104855,127,-230
13907,289.8550725,28.72737719,81,-230
55561,594.2028986,39.32777937,110,-230
17254,1544.927536,153.1169204,102,-230
47059,289.8550725,6.607296754,93,-230
65826,156.2318841,15.48405631,67,-229
83814,116.2318841,11.51967825,76,-230
93692,197.6811594,19.59207124,49,-230
33231,78.26086957,7.756391841,-608,-229
53828,234.7826087,23.26917552,-41,-230
18669,55.07246377,86,-230,
48963,327.5362319,69,-230,
48047,448.9855072,44.49870727,113,-230
98531,1014.492754,100.5458202,88,-230
93621,710.1449275,70.38207412,124,-230
7031,144.9275362,14.3636886,83,-230
23369,414.4927536,41.08014938,124,-230
16139,724.6376812,9.767308245,39,-230
82826,144.9246377,14.36340132,114,-229
27910,217.3913043,17.09278943,111,-230
98096,113.0434783,5.659293307,108,-230
89026,208.6956522,20.68371158,125,-230
10345,-608,-230,,
79241,43.47826087,2.872737719,79,-230
82906,905.7971014,89.77305372,75,-230
39133,1449.275362,143.636886,108,-230
31962,434.7826087,13.78914105,80,-229
35992,637.6811594,22.98190175,124,-230
18576,287.5362319,28.49755817,111,-230
70299,100,7.46911807,112,-230
66969,169.9275362,13.50186728,122,-230
26494,561.1594203,55.61620224,126,-230
83921,1978.26087,196.0643493,127,-230
12310,82.02898551,8.129847745,84,-230
53020,208.6956522,20.68371158,110,-230
49735,289.8550725,131,-230,
85099,131.884058,10.16949153,71,-229
72137,811.5942029,106,-230,
84654,368.115942,36.48376903,45,-230
25615,657.9710145,65.21114622,126,-230
63289,129.8550725,12.86986498,89,-230
6535,542.0289855,53.72019535,125,-230
82856,171.0144928,16.94915254,134,-230
81139,-609,9999999770,,
35601,573.9130435,56.88020684,132,-230
58566,291.3043478,-4,-230,
32862,168.115942,16.66187877,115,-230
66676,400,39.64378052,73,-230
40934,126.6666667,2.039643781,123,-230
19888,118.8405797,11.77822465,82,-230
82556,-608,9999999770,,
19476,117.6811594,11.66331514,107,-230
15085,544.6376812,53.97874174,132,-230
18899,-609,9999999770,,
58449,208.6956522,20.68371158,125,-230
1302,275.3623188,27.29100833,59,-230
27376,208.3333333,20.64780236,78,-230
98055,1201.449275,119.0749785,121,-230
66244,307.2463768,30.45101982,124,-230
46798,34.49275362,3.418557886,96,-230
98404,244.9275362,18.64435507,101,-230
37540,119.7101449,69,-229,
74955,724.6376812,71.81844298,119,-230
56625,37.68115942,103,-230,
11359,1471.014493,145.7914392,106,-230
72973,155.4202899,15.40361965,72,-230
89183,573.9130435,56.88020684,118,-230
8287,1017.101449,56.59293307,88,-230
61150,52.17391304,5.170927894,92,-230
38809,562.3188406,55.73111175,132,-230
41033,586.5217391,58.12984774,103,-230
2473,30.66666667,104,-230,
29536,289.8550725,14.3636886,105,-230
25,240,3.734559035,132,-230
4743,185.5072464,9.192760701,10,-230
49437,243.4782609,24.13099684,49,-229
61344,1272.463768,126.1131859,127,-230
84676,110.1449275,10.91640333,107,-230
52536,142.0289855,14.07641482,68,-230
87797,724.6376812,71.81844298,116,-230
79085,86.95652174,8.618213157,93,-230
80391,392.7536232,38.92559609,81,-230
49558,182.3188406,18.06952025,85,-230
20273,144.9275362,14.3636886,108,-230
85860,79.71014493,7.900028727,72,-230
4733,169.5652174,11.26113186,76,-230
56966,686.9565217,21.21516806,95,-230
86621,144.9275362,14.3636886,68,-230
87795,498.5507246,49.41108877,84,-230
2725,463.7681159,45.9638035,73,-230
6281,46.95652174,4.309106579,77,-230
71547,408.115942,40.44814708,94,-230
2378,1879.42029,186.2683137,75,-230
48744,302.8985507,30.02010916,120,-230
13058,253.6231884,25.13645504,125,-230
78461,289.8550725,28.72737719,124,-230
93408,769.2753623,76.24245906,-36,-230
65906,194.2028986,19.24734272,30,-229
18092,26.37681159,2.614191324,125,-230
25602,101.4492754,3.878195921,102,-230
27556,147.826087,14.65096237,77,-230
81997,251.0144928,4.337833956,93,-230
22239,8.695652174,0.861821316,85,-230
93449,70.14492754,6.95202528,100,-230
46350,105.7971014,10.48549267,79,-230
815,120,11.77822465,35,-230
65902,208.6956522,20.68371158,124,-230
27751,296.5217391,20.56880207,111,-230
80972,289.8550725,28.72737719,114,-230
29318,362.3188406,35.90922149,117,-230
42581,86.95652174,8.618213157,-608,9999999770
47205,144.9275362,11.49095088,85,-230
53164,14.49275362,120,-230,
33975,175.3623188,17.3800632,74,-230
69359,214.2028986,21.22953174,108,-230
20824,246.3768116,13.78914105,94,-230
15065,394.2028986,8.043665613,71,-230
79620,321.7391304,22.26371732,130,-230
42197,1884.057971,186.7279517,132,-230
19852,284.057971,28.15282965,85,-230
98926,2069.855072,205.1422005,114,-230
48626,191.3043478,18.96006895,57,-230
