_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3,comp_externo1,comp_externo2,comp_externo3,comp_externo4
2152,15/06/2016,0,b'1',1,58,2,8,146,185.8695652,8.618213157,65,-230
91060,18/12/2020,1519.756839,b'1',9,57,4,9,154,173.9130435,17.23642631,53,-229
76604,10/02/2020,810.5369807,b'0',30,61,1,9,175,273.3333333,27.08991669,87,-230
24615,24/05/2017,11144.88349,b'1',15,67,3,9,160,423.1884058,41.9419707,116,-230
16959,16/12/2016,0,b'1',19,60,2,9,164,594.2028986,45.10198219,117,-230
19427,15/11/2016,1621.073961,b'0',18,50,1,9,163,786.9565217,106,-230,
54792,03/10/2018,0,b'1',22,50,2,9,167,594.2028986,58.89112324,129,-230
96576,25/02/2021,0,b'1',31,65,2,9,176,173.9130435,6.607296754,122,-230
40649,31/01/2018,2026.342452,b'0',14,51,1,9,159,144.9275362,7.612754955,131,-230
13812,02/01/2017,0,b'1',15,62,1,9,160,104.9275362,5.601838552,42,-230
75624,11/12/2019,3039.513678,b'1',1,71,2,9,146,1690.434783,167.5380638,110,-230
9516,06/10/2016,1266.464032,b'1',2,51,2,6,147,49.27536232,4.883654122,54,-230
34531,03/10/2017,2869.062817,b'1',22,52,2,11,167,-609,9999999770,,
31849,13/09/2017,0,b'1',14,48,1,9,159,594.2028986,58.89112324,115,-230
58029,12/03/2019,0,b'1',25,58,2,9,170,122.6086957,8.330939385,79,-230
27607,17/05/2017,0,b'0',15,59,2,8,160,497.1014493,49.26745188,118,-230
70706,26/09/2019,2026.342452,b'1',19,62,3,9,164,202.8985507,20.10916403,67,-230
79141,20/03/2020,1215.805471,b'0',26,69,2,6,171,623.1884058,61.76386096,47,-230
97591,10/03/2021,0,b'1',21,70,2,6,166,682.6086957,67.65297328,134,-230
91885,07/12/2020,354.6099291,b'1',10,45,3,9,155,28.98550725,2.872737719,121,-230
87254,07/10/2020,0,b'1',14,60,3,9,159,843.4782609,83.59666762,79,-230
38882,25/04/2018,0,b'0',14,50,1,9,159,283.4782609,28.09537489,127,-230
55284,29/10/2018,4052.684904,b'1',25,53,2,9,170,410.1449275,40.64923872,125,-230
30895,30/06/2017,1013.171226,b'1',17,63,2,9,162,434.7826087,43.09106579,73,-230
22690,30/03/2017,759.8784195,b'1',30,66,3,5,175,301.4492754,29.87647228,128,-230
60079,09/05/2019,0,b'0',14,75,2,9,159,510.1449275,50.56018386,132,-230
30797,20/06/2017,0,b'1',26,75,1,9,171,138.2608696,13.70295892,132,-230
41358,19/01/2018,911.8541033,b'1',11,60,2,3,156,234.7826087,23.26917552,52,-230
39436,20/04/2018,0,b'1',3,50,3,5,148,579.7101449,57.45475438,111,-230
48004,21/08/2018,1519.756839,b'0',22,67,1,9,167,28.98550725,0.316001149,90,-230
34963,23/11/2017,0,b'1',14,53,2,6,159,372.3768116,36.90606148,125,-230
59658,15/03/2019,1823.708207,b'1',23,64,1,9,168,339.1304348,33.61103131,121,-229
36198,31/10/2017,0,b'1',25,52,2,9,170,91.5942029,9.077851192,121,-230
38739,23/05/2018,1013.171226,b'1',14,59,1,6,159,131.6608696,9.413674232,97,-229
85061,19/08/2020,2026.342452,b'1',32,66,1,9,177,475.3623188,47.11289859,75,-230
8431,24/08/2016,0,b'0',3,49,3,9,148,-609,9999999770,,
2654,06/07/2016,0,b'1',24,46,1,10,169,260.8695652,25.85463947,52,-230
39332,05/12/2017,1215.805471,b'1',8,55,1,9,153,170.1449275,16.86297041,67,-229
51377,25/10/2018,3546.099291,b'0',13,65,3,9,158,-609,9999999770,,
98864,14/04/2021,0,b'0',1,54,1,9,146,191.884058,19.0175237,120,-230
33208,09/10/2017,0,b'0',19,46,1,9,164,57.97101449,5.745475438,47,-230
26057,30/03/2017,50.6585613,b'0',11,44,2,3,156,40.28985507,117,-230,
932,08/06/2016,0,b'1',19,70,3,7,164,434.7826087,126,-230,
38446,22/02/2018,0,b'1',19,73,2,9,164,579.7101449,14.3636886,104,-230
75662,13/12/2019,4052.684904,b'1',14,57,3,9,159,478.2608696,47.40017236,64,-230
32319,30/04/2018,0,b'1',1,57,2,5,146,724.6376812,57.45475438,115,-230
90037,08/12/2020,0,b'0',11,42,1,9,156,159.4202899,15.80005745,95,-230
23298,26/01/2017,5065.85613,b'1',30,70,2,9,175,570.2115942,11.22091353,60,-230
89073,20/11/2020,506.585613,b'1',32,70,1,9,177,498.5507246,49.41108877,132,-230
13212,10/08/2016,0,b'1',25,75,2,9,170,681.1594203,67.5093364,93,-230
31996,12/07/2017,0,b'1',15,65,1,9,160,315.942029,31.31284114,50,-230
20959,16/03/2017,1114.488349,b'1',18,49,3,9,163,434.7826087,14.65096237,65,-230
14021,23/09/2016,0,b'1',6,42,3,3,151,144.9275362,8.618213157,89,-230
83595,02/07/2020,8105.369807,b'0',26,75,3,6,171,539.1304348,31.02556737,23,-230
34842,03/10/2017,506.585613,b'1',6,45,6,3,151,237.6811594,7.46911807,78,-230
11049,09/08/2016,0,b'1',25,54,2,9,170,399.4202899,39.58632577,63,-230
74069,22/01/2020,5572.441743,b'0',8,57,1,6,153,142.0289855,14.07641482,29,-230
15934,24/01/2017,0,b'1',1,69,3,9,146,-609,9999999770,,
93660,04/01/2021,0,b'0',14,48,2,6,159,646.3768116,64.06205113,124,-230
51767,02/08/2018,1317.122594,b'0',22,43,1,9,167,122.3188406,12.12295317,60,-230
47611,15/05/2018,911.8541033,b'0',30,69,1,9,175,197.9855072,9.481183568,3,-230
87621,21/10/2020,0,b'0',14,56,2,9,159,1008.115942,20.10916403,114,-230
85470,11/09/2020,0,b'1',23,51,2,9,168,1833.043478,181.6719334,128,-230
10246,31/08/2016,1013.171226,b'1',8,55,2,9,153,333.3333333,33.03648377,98,-230
72582,04/11/2019,0,b'1',11,60,2,9,156,363.4782609,36.024131,49,-230
49454,17/09/2018,0,b'0',1,51,3,9,146,92.75362319,9.192760701,89,-230
20422,02/03/2017,0,b'1',25,46,2,9,170,43.47826087,4.309106579,88,-230
63648,10/04/2019,0,b'1',19,62,3,3,164,385.5072464,38.20741166,116,-230
37812,03/11/2017,2532.928065,b'1',17,56,2,9,162,1884.057971,186.7279517,132,-230
27649,05/05/2017,0,b'1',19,39,3,6,164,282.6086957,28.00919276,105,-230
17058,18/10/2016,1519.756839,b'1',1,75,1,11,146,887.2463768,87.93450158,128,-230
8510,13/05/2016,0,b'0',19,44,1,3,164,126,-230,,
25315,25/04/2017,2026.342452,b'0',14,64,2,8,159,1067.101449,55.73111175,97,-230
72248,15/11/2019,0,b'1',15,49,1,9,160,579.7101449,23.5564493,131,-230
83727,04/08/2020,790.2735562,b'1',23,43,1,2,168,211.5942029,20.97098535,59,-230
44214,07/03/2018,0,b'1',14,65,2,9,159,289.8550725,28.72737719,124,-230
69788,24/09/2019,2026.342452,b'1',30,48,1,9,175,28.98550725,81,-229,
68250,16/10/2019,0,b'1',14,46,1,11,159,130.4347826,12.92731974,89,-230
66847,25/06/2019,3039.513678,b'0',1,66,1,9,146,476.2318841,36.88595231,125,-230
55979,13/12/2018,506.585613,b'0',6,59,3,3,151,34.7826087,107,-230,
31364,03/10/2017,1975.683891,b'0',9,59,2,6,154,339.1304348,33.61103131,71,-230
63634,15/04/2019,0,b'0',26,70,1,9,171,37.68115942,116,-230,
60245,23/04/2019,0,b'0',1,39,2,9,146,269.0434783,26.66475151,121,-230
26227,28/03/2017,455.9270517,b'0',11,43,2,9,156,173.9130435,14.3636886,118,-230
54949,23/10/2018,0,b'0',15,49,1,8,160,195.0144928,19.32777937,85,-230
50910,07/09/2018,0,b'1',14,49,2,9,159,1000,99.10945131,128,-230
35056,24/10/2017,1215.805471,b'1',16,62,2,11,161,-609,9999999770,,
49655,16/07/2018,0,b'0',3,56,1,9,148,57.97101449,5.745475438,126,-230
87573,21/10/2020,0,b'1',1,75,1,9,146,202.8985507,12.92760701,105,-230
82981,04/08/2020,3039.513678,b'0',21,71,3,8,166,798.2608696,79.11519678,134,-230
73307,04/12/2019,0,b'1',32,44,3,9,177,28.98550725,105,-230,
25349,22/06/2017,2228.976697,b'1',15,52,1,6,160,142.0289855,14.07641482,58,-230
92709,08/12/2020,0,b'0',13,49,1,9,158,86.95942029,8.618500431,98,-230
78268,17/03/2020,0,b'1',3,29,1,3,148,162.3188406,16.08733123,99,-230
68301,13/11/2019,0,b'1',15,50,3,9,160,118.2608696,7.928756105,105,-230
360,08/02/2016,0,b'0',11,70,1,9,156,259.7101449,14.07641482,85,-230
84586,03/09/2020,0,b'0',1,50,1,9,146,986.9565217,97.81671933,111,-230
59865,30/04/2019,0,b'1',19,50,3,9,164,368.115942,36.48376903,127,-230
72335,18/10/2019,0,b'1',11,75,1,9,156,579.7101449,57.45475438,130,-230
61921,31/05/2019,3039.513678,b'0',9,61,2,6,154,779.7101449,21.54553289,110,-230
95143,08/12/2020,0,b'1',11,47,1,9,156,57.97101449,129,-230,
54158,07/01/2019,0,b'1',14,44,1,6,159,434.7826087,9.767308245,118,-230
37040,14/11/2017,4356.636272,b'0',16,61,6,6,161,285.5072464,18.09824763,104,-230
38058,09/02/2018,0,b'0',1,62,3,9,146,131.3043478,13.01350187,108,-230
71228,30/12/2019,0,b'1',14,55,2,9,159,362.3188406,35.90922149,56,-230
2452,12/01/2016,385.0050659,b'1',31,47,2,9,176,148.0231884,14.67049698,100,-230
49105,16/01/2019,0,b'1',23,73,1,6,168,872.4057971,86.46365987,81,-230
20604,09/02/2017,0,b'1',19,64,4,9,164,43.47826087,4.309106579,60,-228
14812,03/11/2016,0,b'1',2,51,1,9,147,10.14492754,102,-230,
21832,28/03/2017,1013.171226,b'0',23,67,2,9,168,454.4927536,45.04452743,56,-230
19255,24/07/2017,0,b'1',3,51,3,3,148,150.7246377,14.93823614,113,-230
11056,03/11/2016,0,b'0',2,68,3,1,147,147.826087,118,-230,
11230,07/10/2016,0,b'0',7,41,1,9,152,57.97101449,5.745475438,105,-230
23626,13/03/2017,1013.171226,b'1',14,56,6,9,159,518.8405797,3.590922149,68,-229
94550,23/02/2021,0,b'0',14,46,3,6,159,28.69565217,2.844010342,-35,-229
85542,23/09/2020,4761.904762,b'1',2,59,3,9,147,234.7826087,0.861821316,125,-230
58735,14/08/2019,0,b'0',1,49,2,9,146,231.884058,22.98190175,122,-230
10324,22/07/2016,0,b'1',15,49,1,9,160,57.15652174,72,-229,
4441,25/05/2016,455.9270517,b'0',21,49,1,9,166,394.2028986,-608,9999999770,
91796,24/11/2020,0,b'1',19,53,3,5,164,434.7826087,43.09106579,112,-230
56544,07/11/2018,0,b'0',19,51,1,9,164,198.6956522,19.69261706,84,-230
78484,30/03/2020,11144.88349,b'0',1,65,2,9,146,997.9710145,98.90835967,112,-230
12326,11/07/2016,0,b'1',19,44,1,9,164,24.05797101,2.384372307,128,-230
94786,25/01/2021,3039.513678,b'1',28,72,3,3,173,378.2608696,124,-230,
1316,25/01/2016,2026.342452,b'1',26,54,2,2,171,709.8550725,70.35334674,88,-230
85538,31/07/2020,5065.85613,b'1',1,75,2,6,146,582.6086957,57.74202815,115,-230
19198,11/11/2016,810.5369807,b'1',26,58,1,5,171,434.7826087,8.618213157,75,-230
88236,25/09/2020,911.8541033,b'0',16,72,1,9,161,217.3913043,20.54007469,131,-230
41548,19/02/2018,0,b'1',19,49,2,9,164,408.6956522,40.50560184,72,-230
37300,05/12/2017,0,b'0',1,46,3,11,146,87,-230,,
70274,28/11/2019,0,b'1',6,75,4,6,151,105,-230,,
66600,17/06/2019,0,b'1',22,49,1,9,167,88.69565217,8.79057742,121,-230
8680,20/01/2017,405.2684904,b'1',6,48,2,3,151,205.7971014,20.39643781,53,-230
28127,10/05/2017,0,b'1',14,48,3,9,159,92.75362319,9.192760701,113,-230
14098,22/08/2016,1560.283688,b'1',28,68,3,3,173,99.13043478,9.824762999,93,-230
3329,27/01/2016,10131.71226,b'1',11,74,2,9,156,608.6956522,60.3274921,93,-230
92645,20/01/2021,0,b'1',1,56,1,9,146,1855.652174,183.9126688,111,-230
78096,02/04/2020,4052.684904,b'1',2,66,2,6,147,695.6521739,68.94570526,126,-230
31164,21/06/2017,8105.369807,b'1',23,74,3,9,168,502.3188406,16.60442402,122,-230
80366,03/04/2020,506.585613,b'1',21,59,1,9,166,545.7942029,39.41396151,127,-230
7519,06/06/2016,3546.099291,b'1',25,72,2,9,170,367.2463768,36.3975869,132,-230
22828,03/02/2017,0,b'0',1,48,1,9,146,28.98550725,2.872737719,62,-230
68758,31/07/2019,3039.513678,b'1',19,60,1,6,164,52.17391304,5.170927894,67,-230
1137,03/02/2016,3039.513678,b'1',18,44,1,9,163,115.9536232,11.49209997,65,-230
83067,17/07/2020,699.0881459,b'1',9,50,3,9,154,1008.695652,99.97127262,132,-230
84340,31/08/2020,253.2928065,b'0',5,48,2,9,150,-609,9999999770,,
30090,06/09/2017,0,b'0',31,45,2,4,176,515.942029,51.1347314,81,-230
24991,30/03/2017,0,b'1',2,47,2,9,147,115.942029,129,-230,
46476,23/04/2018,0,b'0',11,36,2,6,156,73.28115942,5.745475438,128,-230
66283,16/01/2020,1013.171226,b'1',23,63,1,6,168,249.2753623,24.70554438,128,-230
64888,11/06/2019,0,b'1',11,64,1,9,156,464.9275362,46.07871301,73,-230
27271,12/06/2017,0,b'1',15,43,1,8,160,92.75362319,9.192760701,99,-230
92416,20/11/2020,0,b'1',23,56,1,9,168,875.3623188,86.75667912,122,-230
70025,26/09/2019,0,b'1',31,46,2,9,176,81.15942029,8.043665613,120,-230
64675,11/09/2019,0,b'1',19,74,4,9,164,98.55072464,7.262280954,35,-230
24550,11/05/2017,0,b'1',1,52,2,6,146,655.0724638,64.92387245,55,-230
91375,26/10/2020,1519.756839,b'1',15,73,6,9,160,327.5362319,19.41970698,134,-230
49925,11/07/2018,0,b'1',14,45,1,6,159,57.97101449,5.745475438,101,-230
7984,04/06/2016,0,b'0',23,55,1,9,168,57.97101449,5.745475438,62,-229
65495,23/09/2019,0,b'0',14,46,2,6,159,28.98550725,90,-230,
92883,18/01/2021,0,b'1',19,46,3,9,164,318.5507246,31.57138753,94,-230
30001,11/07/2017,3546.099291,b'1',14,73,6,6,159,231.884058,22.40735421,118,-230
70837,24/10/2019,0,b'1',31,60,1,9,176,514.4927536,50.99109451,124,-230
75619,26/12/2019,0,b'1',19,59,3,9,164,794.2028986,78.7130135,102,-230
39512,07/12/2017,0,b'1',19,51,2,6,164,579.7101449,57.45475438,55,-230
49614,27/06/2018,0,b'1',9,49,1,9,154,434.7826087,10.05458202,68,-230
88309,12/11/2020,0,b'0',22,55,1,9,167,556.0289855,52.65728239,121,-230
70050,14/11/2019,0,b'1',3,59,2,6,148,642.0289855,63.63114048,57,-230
95669,03/03/2021,0,b'0',30,43,2,7,175,269.2753623,26.68773341,74,-230
40641,08/02/2018,810.5369807,b'0',3,58,3,9,148,48.98550725,4.854926745,113,-230
55344,23/01/2019,0,b'1',15,43,1,9,160,86.95652174,8.618213157,68,-229
88517,06/11/2020,3019.250253,b'1',28,62,3,7,173,689.8550725,68.37115771,84,-230
55226,09/11/2018,0,b'1',15,47,1,9,160,63.76811594,6.320022982,128,-230
88473,15/10/2020,2026.342452,b'1',11,50,1,9,156,304.3478261,30.16374605,39,-229
45263,17/04/2018,2532.928065,b'1',15,73,3,9,160,231.884058,19.10370583,132,-230
36731,24/10/2017,2026.342452,b'1',19,75,3,9,164,797.1014493,79.00028727,132,-230
88870,19/11/2020,0,b'0',1,52,3,9,146,874.7826087,86.69922436,114,-230
90754,01/12/2020,0,b'1',21,45,1,3,166,218.8405797,21.68916978,124,-230
4035,11/05/2016,3546.099291,b'0',1,73,1,9,146,718.2608696,71.18644068,76,-230
62262,10/06/2019,0,b'0',14,58,1,9,159,1208.481159,119.7719046,-2,-230
28758,27/06/2017,0,b'1',2,52,2,9,147,237.6811594,1.867279517,106,-230
56532,05/02/2019,0,b'1',24,54,2,5,169,165.2173913,16.374605,86,-230
74725,24/01/2020,8105.369807,b'1',1,73,2,9,146,724.6376812,63.43004884,7,-230
41177,17/01/2018,607.9027356,b'1',21,53,3,5,166,1160.57971,115.0244183,129,-230
55753,27/11/2018,1823.708207,b'1',19,49,1,9,164,43.47826087,4.309106579,83,-230
51587,30/07/2018,0,b'1',23,56,1,9,168,333.3333333,33.03648377,122,-230
22875,18/05/2017,0,b'1',15,53,1,8,160,181.1594203,16.08733123,57,-230
22826,21/02/2017,0,b'1',6,55,1,9,151,13.04347826,1.292731974,60,-229
79119,23/03/2020,0,b'0',1,45,1,9,146,86.95652174,8.618213157,81,-230
83737,04/08/2020,1215.805471,b'1',23,58,3,9,168,692.7536232,68.65843149,125,-230
42559,08/02/2018,0,b'1',16,48,2,9,161,40.57971014,1.43636886,94,-230
2330,28/04/2016,0,b'1',1,52,2,9,146,249.2753623,24.70554438,107,-230
65176,29/05/2019,0,b'1',15,56,2,9,160,1449.275362,27.86555587,102,-230
97285,08/04/2021,0,b'1',1,49,1,9,146,231.884058,14.3636886,114,-230
25180,12/05/2017,0,b'1',14,75,1,9,159,98.84057971,-608,9999999770,
43977,06/04/2018,0,b'1',19,51,1,9,164,634.7826087,62.91295605,64,-230
49412,29/08/2018,0,b'1',25,47,2,9,170,110.1449275,7.756391841,117,-230
86778,15/09/2020,0,b'1',25,74,2,9,170,68.11594203,6.75093364,68,-230
51494,07/09/2018,0,b'1',19,40,3,9,164,194.2028986,19.24734272,65,-230
19683,01/02/2017,3039.513678,b'1',1,61,2,9,146,534.7826087,34.04194197,120,-230
3299,06/09/2016,1519.756839,b'1',24,73,4,3,169,579.7101449,11.49095088,100,-230
43491,16/03/2018,0,b'1',26,48,1,9,171,397.1014493,39.35650675,115,-230
79374,24/03/2020,8105.369807,b'0',1,75,3,9,146,202.8985507,20.10916403,123,-230
67204,30/09/2019,709.2198582,b'0',13,53,2,6,158,148.7449275,14.74202815,87,-230
50398,13/07/2018,0,b'0',21,60,2,9,166,133,-230,,
47732,06/06/2018,20263.42452,b'1',1,49,2,9,146,988.4057971,97.96035622,52,-230
28874,19/05/2017,0,b'1',19,53,4,3,164,292.7536232,17.23642631,110,-230
69792,28/08/2019,0,b'1',19,53,3,9,164,217.3913043,21.54553289,70,-230
79209,27/04/2020,4052.684904,b'1',30,56,1,5,175,843.4782609,65.78569377,111,-230
55757,31/10/2018,0,b'1',23,55,1,6,168,434.7826087,43.09106579,108,-230
8391,03/08/2016,2026.342452,b'0',31,70,1,6,176,127.5362319,12.64004596,89,-229
92137,08/01/2021,4052.684904,b'1',1,45,2,9,146,260.8695652,25.85463947,100,-230
70228,29/10/2019,0,b'0',7,39,1,6,152,43.47826087,36,-230,
42928,18/02/2019,0,b'1',1,56,3,9,146,86.95652174,8.618213157,-53,-229
52846,23/11/2018,810.5369807,b'1',11,72,1,9,156,171.0144928,126,-230,
5745,08/03/2016,0,b'0',24,55,1,10,169,79,-230,,
90881,04/12/2020,0,b'0',21,73,3,9,166,469.5652174,46.53835105,100,-230
80363,05/06/2020,3039.513678,b'1',6,73,2,9,151,744.9275362,73.82935938,131,-230
9077,12/05/2016,658.5612969,b'1',25,62,2,9,170,136.2318841,13.50186728,34,-230
24057,21/06/2017,0,b'0',17,50,2,9,162,1884.057971,186.7279517,124,-230
42714,12/02/2018,607.9027356,b'1',16,75,1,6,161,249.5652174,24.73427176,86,-230
31846,17/04/2018,0,b'1',11,61,2,6,156,113.0434783,11.2036771,45,-230
8856,06/05/2016,0,b'1',1,64,1,9,146,200,19.82189026,128,-230
76536,24/01/2020,0,b'1',14,52,1,9,159,63.76811594,6.320022982,119,-230
26738,06/04/2017,0,b'1',11,42,1,9,156,74.49275362,-608,9999999770,
31194,06/07/2017,0,b'0',19,63,3,6,164,347.826087,131,-230,
96875,24/02/2021,0,b'1',22,60,2,9,167,260.8695652,25.85463947,90,-230
69991,05/09/2019,0,b'1',19,59,2,9,164,157.9710145,15.65642057,104,-230
12687,18/08/2016,0,b'0',17,75,3,9,162,724.6376812,71.81844298,127,-230
8676,07/11/2016,0,b'1',30,45,3,9,175,217.3913043,21.54553289,83,-230
57767,09/04/2019,911.8541033,b'1',21,73,1,9,166,628.9855072,19.3909796,126,-230
93023,08/12/2020,0,b'0',14,75,1,9,159,1449.275362,143.636886,120,-230
19012,07/11/2016,0,b'1',24,52,2,6,169,181.1594203,17.95461074,78,-230
11203,13/07/2016,0,b'1',30,44,1,9,175,69.56521739,6.894570526,98,-229
44088,15/08/2018,0,b'1',19,61,3,9,164,304.3478261,30.16374605,110,-230
29974,03/07/2017,0,b'1',19,47,1,9,164,202.8985507,73,-230,
3234,08/02/2016,0,b'1',14,53,3,6,159,179.7101449,17.81097386,51,-229
22162,05/01/2017,0,b'1',22,59,2,3,167,351.0144928,34.78885378,67,-230
90343,24/09/2020,0,b'1',31,43,1,11,176,322.7449275,7.181844298,124,-230
73710,19/02/2020,0,b'1',1,66,1,9,146,257.1014493,25.48118357,119,-230
3835,19/04/2016,1013.171226,b'1',8,70,3,9,153,232.173913,23.01062913,21,-230
41810,26/04/2018,0,b'1',1,52,2,9,146,153.6231884,14.3636886,84,-230
59317,14/02/2019,810.5369807,b'0',24,50,1,9,169,121.7391304,12.06549842,129,-230
65138,16/05/2019,0,b'1',14,65,1,9,159,415.942029,41.22378627,122,-230
74551,27/11/2019,0,b'1',19,52,2,9,164,550.7246377,54.58201666,119,-230
3226,17/02/2016,0,b'1',19,45,1,3,164,40.57971014,75,-230,
28936,13/06/2017,0,b'0',19,48,3,9,164,-608,9999999770,,
82183,03/07/2020,0,b'1',14,75,2,11,159,231.884058,11.89313416,123,-230
48831,12/06/2018,0,b'1',24,75,1,6,169,789.8550725,78.28210284,68,-230
17387,06/01/2017,0,b'1',19,71,3,9,164,98.55072464,9.767308245,121,-230
84634,06/08/2020,1215.805471,b'1',24,61,1,1,169,547.826087,54.29474289,110,-230
69740,28/08/2019,0,b'0',19,73,1,9,164,94.20289855,9.336397587,107,-230
50296,22/08/2018,0,b'1',21,47,1,9,166,66.66666667,6.607296754,120,-230
5607,04/03/2016,0,b'1',15,45,3,5,160,72.46376812,3.734559035,95,-230
18702,07/12/2016,0,b'1',19,59,3,3,164,671.5942029,40.21832807,124,-230
33804,22/08/2017,0,b'0',3,51,2,8,148,526.0869565,52.1401896,127,-230
74395,05/12/2019,709.2198582,b'1',31,54,1,9,176,266.9565217,26.45791439,125,-230
31518,17/10/2017,0,b'1',2,45,2,9,147,162.3188406,9.146796897,120,-230
91635,17/11/2020,0,b'1',18,60,1,9,163,75,-230,,
23584,14/09/2017,0,b'0',19,47,1,3,164,144.9275362,14.3636886,94,-229
79336,15/05/2020,0,b'1',6,69,2,6,151,388.4057971,38.49468544,21,-230
70267,19/09/2019,2026.342452,b'1',12,64,1,6,157,69.56521739,6.894570526,69,-229
20235,05/12/2016,0,b'0',15,54,1,9,160,869.5652174,86.18213157,124,-230
34893,09/10/2017,0,b'0',1,57,2,9,146,195.6231884,6.062051135,96,-230
79845,30/03/2020,0,b'0',1,66,1,6,146,926.0869565,91.78397012,132,-230
71835,10/02/2020,911.8541033,b'0',6,69,3,9,151,284.057971,28.15282965,-40,-229
83557,13/08/2020,0,b'1',19,53,2,9,164,486.9565217,48.26199368,95,-230
39886,14/12/2017,0,b'1',19,44,3,3,164,20.28985507,2.010916403,79,-229
24383,31/03/2017,9726.443769,b'1',19,66,3,1,164,86.95652174,8.618213157,93,-230
19321,12/11/2016,0,b'1',2,72,1,9,147,284.057971,28.15282965,93,-229
67167,27/11/2019,0,b'1',22,46,1,9,167,307.2463768,30.45101982,41,-230
24323,23/06/2017,709.2198582,b'1',23,49,2,6,168,81.44927536,8.072392991,99,-230
15091,19/10/2016,0,b'1',26,50,3,9,171,107.2463768,10.62912956,49,-230
74226,28/02/2020,0,b'0',15,53,3,3,160,214.2028986,21.22953174,116,-230
61759,03/04/2019,0,b'0',19,51,3,6,164,2128.115942,57.13875323,87,-230
33154,27/11/2017,0,b'1',21,50,1,9,166,199.5246377,19.77477736,116,-230
92658,07/12/2020,0,b'1',19,69,1,9,164,217.3913043,-608,9999999770,
716,18/02/2016,0,b'1',9,60,2,9,154,448.6956522,44.46997989,53,-230
36945,19/02/2018,0,b'1',16,70,2,9,161,475.6521739,47.14162597,79,-230
50308,12/07/2018,0,b'1',14,71,3,6,159,994.7826087,98.59235852,74,-230
31333,23/06/2017,0,b'0',15,63,3,9,160,486.6666667,48.2332663,106,-230
12884,29/07/2016,0,b'0',14,42,2,9,159,109.5652174,10.85894858,130,-230
82148,26/06/2020,0,b'1',3,49,3,6,148,811.5942029,80.43665613,108,-230
68651,19/08/2019,911.8541033,b'0',9,64,3,9,154,703.4782609,69.72134444,128,-230
48388,29/06/2018,0,b'1',24,75,3,9,169,176.8115942,17.52370009,126,-230
14309,08/09/2016,0,b'0',14,75,4,9,159,353.6231884,35.04740017,116,-230
18255,17/11/2016,0,b'1',14,52,3,9,159,168.6956522,16.71933352,77,-230
38270,22/11/2017,0,b'1',19,49,1,9,164,2898.550725,71.24389543,70,-230
52706,04/09/2018,0,b'1',22,48,1,9,167,423.1884058,25.56880207,82,-230
70061,13/09/2019,1215.805471,b'1',4,65,1,13,149,519.4202899,51.47945993,70,-230
1662,16/02/2016,759.8784195,b'1',11,39,1,4,156,652.173913,64.63659868,128,-230
78604,30/03/2020,0,b'1',27,54,1,9,172,326.0869565,32.31829934,31,-229
96248,10/03/2021,0,b'1',17,63,1,9,162,869.5652174,86.18213157,103,-230
20440,07/12/2016,151.9756839,b'0',25,71,2,9,170,220.2898551,21.83280666,51,-230
86664,15/10/2020,0,b'1',1,58,1,9,146,130.4347826,12.92731974,127,-230
14201,25/08/2016,0,b'1',2,53,3,1,147,133.3333333,13.21459351,123,-230
671,19/02/2016,0,b'0',1,49,2,9,146,484.057971,47.97471991,50,-230
74088,11/12/2019,607.9027356,b'0',6,63,3,9,151,110,-230,,
74268,19/12/2019,0,b'1',19,63,3,9,164,152.115942,15.07612755,111,-230
21525,20/12/2016,0,b'0',1,41,1,9,146,126.3884058,12.52628555,55,-230
83254,06/08/2020,0,b'1',14,54,2,9,159,603.9130435,59.85349038,113,-230
41765,19/02/2018,0,b'1',27,66,2,9,172,488.4057971,33.89830508,95,-230
39863,15/03/2018,861.195542,b'0',19,51,2,9,164,144.9275362,14.3636886,129,-230
89323,19/10/2020,0,b'1',1,50,2,8,146,1030.434783,102.1258259,131,-230
24799,07/06/2017,1519.756839,b'1',3,62,3,5,148,188.4057971,6.176386096,82,-230
96607,02/03/2021,1823.708207,b'0',1,74,2,9,146,58.4057971,5.788566504,130,-230
14726,02/12/2016,0,b'1',25,53,1,9,170,144.942029,14.36512496,1,-229
79939,19/05/2020,0,b'0',19,61,3,9,164,217.3913043,106,-230,
64855,18/07/2019,0,b'0',15,52,3,9,160,118,-230,,
47029,04/05/2018,810.5369807,b'1',19,55,1,9,164,22.89855072,2.269462798,74,-230
38557,14/12/2017,0,b'1',15,52,1,9,160,507.2463768,42.08560758,76,-230
14574,06/12/2016,455.9270517,b'1',6,53,1,9,151,287.5362319,28.49755817,125,-230
59021,17/04/2019,0,b'1',1,58,1,9,146,284.057971,28.15282965,128,-230
33328,14/08/2017,1823.708207,b'1',21,65,1,9,166,181.1594203,8.618213157,129,-230
21024,09/12/2016,0,b'0',4,47,3,6,149,534.2028986,52.94455616,126,-230
539,13/01/2016,151.9756839,b'1',19,58,4,9,164,255.0724638,15.51278368,-7,-230
60475,10/09/2019,2532.928065,b'1',1,71,1,9,146,724.6376812,71.81844298,118,-230
83679,20/07/2020,0,b'1',3,50,3,9,148,455.0724638,45.10198219,124,-230
40209,15/03/2018,0,b'1',14,50,1,9,159,46.37681159,4.59638035,43,-230
